s_supplier_id:integer,s_name:string,s_rating:integer,s_region_id:integer
49079,Supplier_A487,10,1
49080,Supplier_E238,4,12
49081,Supplier_O802,10,14
49082,Supplier_E282,13,12
49083,Supplier_A154,8,8
49084,Supplier_T59,4,3
49085,Supplier_B224,10,7
49086,Supplier_Z948,7,9
49087,Supplier_E665,6,9
49088,Supplier_T772,12,11
49089,Supplier_N157,13,4
49090,Supplier_F34,2,11
49091,Supplier_V34,14,15
49092,Supplier_L407,11,14
49093,Supplier_I341,5,14
49094,Supplier_O639,3,10
49095,Supplier_Q896,7,1
49096,Supplier_F567,10,7
49097,Supplier_C12,12,9
49098,Supplier_B648,3,4
49099,Supplier_D897,14,4
49100,Supplier_S266,9,4
49101,Supplier_P481,10,10
49102,Supplier_O769,3,11
49103,Supplier_G232,6,4
49104,Supplier_E43,8,5
49105,Supplier_J14,11,6
49106,Supplier_Q24,6,12
49107,Supplier_Z18,12,15
49108,Supplier_Q624,11,6
49109,Supplier_F360,13,11
49110,Supplier_T272,1,9
49111,Supplier_X108,1,14
49112,Supplier_T181,15,9
49113,Supplier_L693,3,6
49114,Supplier_Q198,12,8
49115,Supplier_M250,13,15
49116,Supplier_V701,13,8
49117,Supplier_L799,11,8
49118,Supplier_M686,13,12
49119,Supplier_E265,2,8
49120,Supplier_O527,2,3
49121,Supplier_R253,7,3
49122,Supplier_R606,9,12
49123,Supplier_E28,9,3
49124,Supplier_Z725,5,9
49125,Supplier_S186,9,7
49126,Supplier_X393,4,14
49127,Supplier_S522,14,15
49128,Supplier_C790,3,11
49129,Supplier_A187,3,1
49130,Supplier_K516,2,5
49131,Supplier_K373,1,4
49132,Supplier_Y557,3,6
49133,Supplier_W108,3,9
49134,Supplier_U276,6,14
49135,Supplier_G108,6,5
49136,Supplier_H950,14,5
49137,Supplier_K138,9,4
49138,Supplier_F308,4,12
49139,Supplier_P705,10,14
49140,Supplier_X391,15,8
49141,Supplier_N146,10,9
49142,Supplier_T962,9,2
49143,Supplier_A842,1,3
49144,Supplier_N420,9,15
49145,Supplier_C783,7,3
49146,Supplier_C554,13,4
49147,Supplier_B907,11,2
49148,Supplier_Z184,9,1
49149,Supplier_M759,13,15
49150,Supplier_C145,4,10
49151,Supplier_G929,12,9
49152,Supplier_B482,2,3
49153,Supplier_L126,4,15
49154,Supplier_E259,13,9
49155,Supplier_H431,15,4
49156,Supplier_M805,13,3
49157,Supplier_E280,10,8
49158,Supplier_W716,5,11
49159,Supplier_X548,7,10
49160,Supplier_T853,6,3
49161,Supplier_V698,10,1
49162,Supplier_X529,10,3
49163,Supplier_A466,12,12
49164,Supplier_Q328,14,2
49165,Supplier_W944,15,10
49166,Supplier_H503,14,2
49167,Supplier_L56,10,7
49168,Supplier_J394,11,10
49169,Supplier_Z767,4,14
49170,Supplier_W185,8,7
49171,Supplier_D696,13,8
49172,Supplier_H399,3,5
49173,Supplier_R676,10,6
49174,Supplier_E245,8,14
49175,Supplier_A336,4,9
49176,Supplier_B291,9,13
49177,Supplier_K675,12,4
49178,Supplier_B616,6,3
49179,Supplier_W220,15,10
49180,Supplier_D860,12,1
49181,Supplier_N671,13,10
49182,Supplier_N988,12,11
49183,Supplier_K761,11,3
49184,Supplier_Q878,13,9
49185,Supplier_R7,8,6
49186,Supplier_U568,11,7
49187,Supplier_C603,1,11
49188,Supplier_D101,4,1
49189,Supplier_Y86,8,12
49190,Supplier_O471,7,6
49191,Supplier_O710,14,12
49192,Supplier_Y733,3,13
49193,Supplier_W553,13,9
49194,Supplier_P670,15,10
49195,Supplier_Q560,3,8
49196,Supplier_N484,11,8
49197,Supplier_T709,8,8
49198,Supplier_Y714,1,12
49199,Supplier_X828,14,11
49200,Supplier_D774,4,4
49201,Supplier_R261,11,12
49202,Supplier_Q463,13,11
49203,Supplier_O760,4,11
49204,Supplier_O383,12,14
49205,Supplier_K791,13,1
49206,Supplier_B657,6,14
49207,Supplier_C7,13,1
49208,Supplier_K163,7,3
49209,Supplier_O398,15,5
49210,Supplier_O45,14,7
49211,Supplier_Q390,14,7
49212,Supplier_Y352,3,8
49213,Supplier_B32,6,2
49214,Supplier_V864,13,5
49215,Supplier_X106,10,3
49216,Supplier_L970,3,3
49217,Supplier_G945,4,13
49218,Supplier_G886,4,13
49219,Supplier_B783,9,1
49220,Supplier_Z149,4,15
49221,Supplier_W501,5,8
49222,Supplier_W707,11,6
49223,Supplier_Z401,14,9
49224,Supplier_S998,10,8
49225,Supplier_L425,10,2
49226,Supplier_Y540,12,7
49227,Supplier_P30,6,12
49228,Supplier_Y297,9,8
49229,Supplier_A706,9,13
49230,Supplier_V22,4,12
49231,Supplier_D953,10,11
49232,Supplier_H954,6,4
49233,Supplier_Z619,2,5
49234,Supplier_F53,11,5
49235,Supplier_E840,1,7
49236,Supplier_S551,10,5
49237,Supplier_E530,2,12
49238,Supplier_C949,14,5
49239,Supplier_P166,4,9
49240,Supplier_Z852,2,7
49241,Supplier_D715,4,14
49242,Supplier_U395,3,8
49243,Supplier_M32,1,13
49244,Supplier_O861,8,15
49245,Supplier_R394,1,2
49246,Supplier_V244,14,7
49247,Supplier_K971,12,10
49248,Supplier_D335,15,7
49249,Supplier_E395,3,13
49250,Supplier_K996,1,6
49251,Supplier_V387,1,14
49252,Supplier_P406,11,14
49253,Supplier_Z333,1,9
49254,Supplier_F367,3,13
49255,Supplier_F149,11,2
49256,Supplier_D758,14,2
49257,Supplier_O18,12,13
49258,Supplier_J659,14,1
49259,Supplier_J261,5,4
49260,Supplier_I414,3,9
49261,Supplier_Z63,8,11
49262,Supplier_S803,2,7
49263,Supplier_W215,4,13
49264,Supplier_H271,2,10
49265,Supplier_S258,8,11
49266,Supplier_Z275,13,4
49267,Supplier_P889,4,12
49268,Supplier_M536,15,10
49269,Supplier_I854,14,10
49270,Supplier_C98,8,1
49271,Supplier_G150,7,6
49272,Supplier_L461,2,13
49273,Supplier_V831,15,2
49274,Supplier_S114,2,14
49275,Supplier_A123,15,13
49276,Supplier_U706,6,15
49277,Supplier_A435,12,12
49278,Supplier_G841,4,6
49279,Supplier_S805,3,14
49280,Supplier_T116,4,14
49281,Supplier_Q294,14,9
49282,Supplier_N67,15,3
49283,Supplier_Q672,13,14
49284,Supplier_J255,6,7
49285,Supplier_S781,3,13
49286,Supplier_S596,7,13
49287,Supplier_C337,7,15
49288,Supplier_N216,7,6
49289,Supplier_E843,10,6
49290,Supplier_R418,10,10
49291,Supplier_Y180,10,11
49292,Supplier_Q107,6,9
49293,Supplier_N102,2,3
49294,Supplier_U887,2,12
49295,Supplier_B669,1,14
49296,Supplier_I725,2,10
49297,Supplier_L489,6,4
49298,Supplier_P810,7,11
49299,Supplier_I586,4,12
49300,Supplier_Q994,12,13
49301,Supplier_F826,14,4
49302,Supplier_R551,3,10
49303,Supplier_Y390,6,13
49304,Supplier_X447,2,2
49305,Supplier_A125,1,15
49306,Supplier_N201,3,8
49307,Supplier_H958,6,10
49308,Supplier_Y688,3,3
49309,Supplier_X502,12,4
49310,Supplier_P446,14,1
49311,Supplier_E975,7,14
49312,Supplier_Y626,8,9
49313,Supplier_T130,6,9
49314,Supplier_E954,10,10
49315,Supplier_K269,11,9
49316,Supplier_L905,7,13
49317,Supplier_Y157,5,2
49318,Supplier_A930,5,1
49319,Supplier_J741,5,1
49320,Supplier_H426,8,5
49321,Supplier_B52,12,15
49322,Supplier_V681,11,7
49323,Supplier_B275,12,1
49324,Supplier_B281,3,14
49325,Supplier_D164,14,5
49326,Supplier_Y221,11,11
49327,Supplier_L588,5,4
49328,Supplier_K43,13,6
49329,Supplier_L185,6,11
49330,Supplier_U946,2,11
49331,Supplier_X931,5,13
49332,Supplier_A964,1,12
49333,Supplier_W95,1,14
49334,Supplier_M772,13,8
49335,Supplier_K247,7,7
49336,Supplier_C457,2,9
49337,Supplier_J674,11,2
49338,Supplier_H345,14,5
49339,Supplier_V986,12,13
49340,Supplier_B686,8,6
49341,Supplier_J617,14,11
49342,Supplier_D940,15,11
49343,Supplier_L490,7,11
49344,Supplier_B0,14,4
49345,Supplier_C774,1,1
49346,Supplier_M746,11,5
49347,Supplier_G203,15,3
49348,Supplier_Q395,5,14
49349,Supplier_W718,14,8
49350,Supplier_W655,4,14
49351,Supplier_S250,5,12
49352,Supplier_D732,10,9
49353,Supplier_Z510,9,9
49354,Supplier_H385,10,7
49355,Supplier_P779,2,6
49356,Supplier_G663,5,6
49357,Supplier_C43,8,13
49358,Supplier_P107,4,9
49359,Supplier_P67,13,1
49360,Supplier_L521,2,3
49361,Supplier_P369,7,3
49362,Supplier_P586,8,3
49363,Supplier_S798,5,3
49364,Supplier_P710,8,11
49365,Supplier_N852,5,13
49366,Supplier_Y658,13,5
49367,Supplier_F728,11,6
49368,Supplier_F987,10,11
49369,Supplier_Y689,5,2
49370,Supplier_F745,7,2
49371,Supplier_V342,3,15
49372,Supplier_V557,6,13
49373,Supplier_P668,11,6
49374,Supplier_D890,13,6
49375,Supplier_P886,15,10
49376,Supplier_X151,15,12
49377,Supplier_D554,7,3
49378,Supplier_X770,1,14
49379,Supplier_B426,14,15
49380,Supplier_Q494,7,15
49381,Supplier_F384,5,15
49382,Supplier_L62,2,15
49383,Supplier_S288,11,14
49384,Supplier_X183,11,11
49385,Supplier_T273,8,10
49386,Supplier_M193,9,1
49387,Supplier_L444,6,13
49388,Supplier_I814,7,13
49389,Supplier_I51,7,6
49390,Supplier_X161,2,11
49391,Supplier_B266,13,15
49392,Supplier_E384,3,5
49393,Supplier_O937,9,5
49394,Supplier_Z146,15,11
49395,Supplier_O632,13,2
49396,Supplier_C378,5,12
49397,Supplier_F777,7,13
49398,Supplier_S81,9,10
49399,Supplier_Y26,10,4
49400,Supplier_Q39,14,13
49401,Supplier_J575,6,11
49402,Supplier_L194,10,6
49403,Supplier_X515,4,1
49404,Supplier_T140,2,2
49405,Supplier_Z832,8,15
49406,Supplier_L153,9,6
49407,Supplier_E889,5,5
49408,Supplier_D662,1,1
49409,Supplier_Z439,10,1
49410,Supplier_I843,13,10
49411,Supplier_G241,3,2
49412,Supplier_D1,14,1
49413,Supplier_G273,10,10
49414,Supplier_U389,2,11
49415,Supplier_X702,14,7
49416,Supplier_C778,9,8
49417,Supplier_C660,4,11
49418,Supplier_O98,11,14
49419,Supplier_T261,8,14
49420,Supplier_A430,9,2
49421,Supplier_O555,14,9
49422,Supplier_L320,6,4
49423,Supplier_O131,11,4
49424,Supplier_H328,4,6
49425,Supplier_P731,13,15
49426,Supplier_N507,7,4
49427,Supplier_B363,1,2
49428,Supplier_S349,14,15
49429,Supplier_C112,6,15
49430,Supplier_M136,11,6
49431,Supplier_E180,3,10
49432,Supplier_X306,15,10
49433,Supplier_V127,7,15
49434,Supplier_K843,10,8
49435,Supplier_K472,14,11
49436,Supplier_V156,6,13
49437,Supplier_L996,9,6
49438,Supplier_N176,5,12
49439,Supplier_H254,9,1
49440,Supplier_W446,14,6
49441,Supplier_S700,3,13
49442,Supplier_D220,10,14
49443,Supplier_W24,7,2
49444,Supplier_M349,14,13
49445,Supplier_S724,7,4
49446,Supplier_S132,7,14
49447,Supplier_W76,2,9
49448,Supplier_Y718,12,1
49449,Supplier_T87,4,4
49450,Supplier_U668,2,4
49451,Supplier_H350,9,8
49452,Supplier_F182,4,9
49453,Supplier_G403,12,6
49454,Supplier_V32,1,4
49455,Supplier_M867,13,8
49456,Supplier_N880,11,13
49457,Supplier_D716,2,6
49458,Supplier_Q965,3,10
49459,Supplier_E287,14,12
49460,Supplier_R385,10,6
49461,Supplier_J374,1,6
49462,Supplier_Z800,12,8
49463,Supplier_K319,5,9
49464,Supplier_L246,7,6
49465,Supplier_X886,2,8
49466,Supplier_L692,5,14
49467,Supplier_K198,10,13
49468,Supplier_G212,13,14
49469,Supplier_S945,4,7
49470,Supplier_W600,7,8
49471,Supplier_M235,11,12
49472,Supplier_F342,4,8
49473,Supplier_R858,9,5
49474,Supplier_L606,13,13
49475,Supplier_M760,13,1
49476,Supplier_A257,10,1
49477,Supplier_Y823,5,14
49478,Supplier_B588,13,12
49479,Supplier_D971,3,11
49480,Supplier_O355,4,5
49481,Supplier_M491,12,2
49482,Supplier_B53,15,2
49483,Supplier_U976,10,10
49484,Supplier_U134,10,5
49485,Supplier_R940,11,2
49486,Supplier_C616,5,12
49487,Supplier_M20,2,15
49488,Supplier_M944,9,2
49489,Supplier_Z62,11,12
49490,Supplier_N887,7,1
49491,Supplier_R843,11,3
49492,Supplier_F334,15,6
49493,Supplier_D198,14,1
49494,Supplier_Z584,1,7
49495,Supplier_H674,2,4
49496,Supplier_Y211,9,10
49497,Supplier_W687,7,14
49498,Supplier_N7,12,5
49499,Supplier_I709,13,3
49500,Supplier_M700,15,3
49501,Supplier_J726,10,11
49502,Supplier_W208,1,6
49503,Supplier_X664,13,6
49504,Supplier_P423,14,13
49505,Supplier_W937,14,4
49506,Supplier_S992,8,9
49507,Supplier_R112,5,6
49508,Supplier_Y982,5,2
49509,Supplier_V130,6,4
49510,Supplier_H564,3,3
49511,Supplier_J939,7,3
49512,Supplier_C199,12,1
49513,Supplier_J400,13,7
49514,Supplier_K888,6,1
49515,Supplier_H675,14,7
49516,Supplier_W287,1,1
49517,Supplier_B950,2,11
49518,Supplier_F456,8,7
49519,Supplier_F302,4,13
49520,Supplier_R809,1,14
49521,Supplier_C617,10,10
49522,Supplier_D610,2,15
49523,Supplier_D40,5,10
49524,Supplier_Z83,3,12
49525,Supplier_V101,10,8
49526,Supplier_R728,8,8
49527,Supplier_M62,14,3
49528,Supplier_G864,13,8
49529,Supplier_Q15,14,14
49530,Supplier_H449,12,15
49531,Supplier_O235,7,8
49532,Supplier_I102,15,6
49533,Supplier_X132,5,12
49534,Supplier_H881,6,7
49535,Supplier_F726,1,15
49536,Supplier_T536,14,12
49537,Supplier_I111,12,5
49538,Supplier_B19,11,15
49539,Supplier_G553,6,2
49540,Supplier_S211,1,12
49541,Supplier_Z806,13,5
49542,Supplier_D925,15,10
49543,Supplier_G3,14,6
49544,Supplier_J765,8,14
49545,Supplier_H117,9,10
49546,Supplier_R587,5,1
49547,Supplier_X142,10,7
49548,Supplier_E472,14,2
49549,Supplier_J320,7,6
49550,Supplier_Z65,15,11
49551,Supplier_K368,7,13
49552,Supplier_Z339,11,8
49553,Supplier_D332,10,12
49554,Supplier_J389,7,8
49555,Supplier_P229,15,11
49556,Supplier_V808,12,3
49557,Supplier_X621,5,6
49558,Supplier_X857,6,11
49559,Supplier_U714,11,11
49560,Supplier_G78,5,1
49561,Supplier_S497,8,9
49562,Supplier_C500,9,13
49563,Supplier_I299,12,6
49564,Supplier_C583,4,7
49565,Supplier_Q826,6,7
49566,Supplier_K490,11,4
49567,Supplier_R436,9,8
49568,Supplier_W722,1,5
49569,Supplier_R967,1,12
49570,Supplier_G926,11,3
49571,Supplier_F83,7,10
49572,Supplier_K481,1,2
49573,Supplier_I91,13,13
49574,Supplier_W542,2,13
49575,Supplier_S491,6,4
49576,Supplier_I979,9,6
49577,Supplier_O850,3,5
49578,Supplier_B950,13,9
49579,Supplier_F193,10,5
49580,Supplier_J122,12,7
49581,Supplier_N819,1,6
49582,Supplier_Y923,14,9
49583,Supplier_X835,11,5
49584,Supplier_Z741,9,14
49585,Supplier_X688,6,5
49586,Supplier_C704,1,7
49587,Supplier_E587,1,5
49588,Supplier_T870,14,3
49589,Supplier_Y30,9,11
49590,Supplier_I635,1,15
49591,Supplier_C295,15,13
49592,Supplier_H180,12,7
49593,Supplier_C370,4,4
49594,Supplier_D944,10,1
49595,Supplier_H482,1,9
49596,Supplier_H305,4,1
49597,Supplier_A121,11,8
49598,Supplier_E316,11,9
49599,Supplier_K67,14,2
49600,Supplier_C996,4,6
49601,Supplier_W439,8,13
49602,Supplier_S746,9,9
49603,Supplier_E821,4,7
49604,Supplier_J664,1,13
49605,Supplier_Z728,2,11
49606,Supplier_Z304,12,6
49607,Supplier_U756,7,13
49608,Supplier_W377,1,6
49609,Supplier_O376,13,2
49610,Supplier_I466,8,14
49611,Supplier_U302,6,8
49612,Supplier_L701,2,9
49613,Supplier_K982,8,8
49614,Supplier_L485,10,1
49615,Supplier_Z574,3,3
49616,Supplier_T647,8,14
49617,Supplier_V228,11,1
49618,Supplier_T564,4,1
49619,Supplier_O185,1,14
49620,Supplier_G581,8,5
49621,Supplier_W223,11,1
49622,Supplier_K605,13,12
49623,Supplier_P84,15,1
49624,Supplier_O962,9,12
49625,Supplier_V565,9,12
49626,Supplier_J284,11,1
49627,Supplier_D267,1,12
49628,Supplier_B20,12,14
49629,Supplier_Y752,2,9
49630,Supplier_A830,7,12
49631,Supplier_X274,8,13
49632,Supplier_J767,7,2
49633,Supplier_L183,14,6
49634,Supplier_L718,4,14
49635,Supplier_M615,1,7
49636,Supplier_X974,8,3
49637,Supplier_K389,14,7
49638,Supplier_V10,2,9
49639,Supplier_O950,13,3
49640,Supplier_V352,5,10
49641,Supplier_W927,2,13
49642,Supplier_R910,11,9
49643,Supplier_V370,3,4
49644,Supplier_I472,12,9
49645,Supplier_X777,3,7
49646,Supplier_U783,14,5
49647,Supplier_O321,9,4
49648,Supplier_C234,9,5
49649,Supplier_O224,10,1
49650,Supplier_H345,3,15
49651,Supplier_G472,5,15
49652,Supplier_V988,13,8
49653,Supplier_Q385,10,9
49654,Supplier_E960,11,1
49655,Supplier_M457,10,3
49656,Supplier_Y226,5,11
49657,Supplier_M471,10,6
49658,Supplier_Q233,13,12
49659,Supplier_K100,14,5
49660,Supplier_R23,4,11
49661,Supplier_B304,5,13
49662,Supplier_J760,4,15
49663,Supplier_P874,8,11
49664,Supplier_S26,2,11
49665,Supplier_H296,14,2
49666,Supplier_K131,5,3
49667,Supplier_H930,9,3
49668,Supplier_Q574,10,1
49669,Supplier_V507,13,7
49670,Supplier_Z621,12,13
49671,Supplier_M208,10,11
49672,Supplier_A567,8,7
49673,Supplier_J966,5,8
49674,Supplier_H299,7,15
49675,Supplier_P511,12,9
49676,Supplier_L339,9,5
49677,Supplier_X141,4,6
49678,Supplier_G730,14,14
49679,Supplier_L917,6,6
49680,Supplier_M766,14,7
49681,Supplier_T214,11,4
49682,Supplier_B910,11,1
49683,Supplier_U47,15,9
49684,Supplier_V236,11,1
49685,Supplier_R523,1,14
49686,Supplier_O323,10,1
49687,Supplier_I200,6,5
49688,Supplier_I137,1,8
49689,Supplier_I131,10,12
49690,Supplier_M422,8,7
49691,Supplier_H525,10,13
49692,Supplier_L107,4,13
49693,Supplier_E41,10,5
49694,Supplier_W340,10,12
49695,Supplier_Q267,12,7
49696,Supplier_V6,4,9
49697,Supplier_W609,6,1
49698,Supplier_B624,3,12
49699,Supplier_V973,11,4
49700,Supplier_X518,15,11
49701,Supplier_N345,3,11
49702,Supplier_X321,1,8
49703,Supplier_F18,12,7
49704,Supplier_P743,8,14
49705,Supplier_E910,14,14
49706,Supplier_L841,8,1
49707,Supplier_Z469,8,5
49708,Supplier_H855,14,3
49709,Supplier_G994,9,6
49710,Supplier_Y661,13,15
49711,Supplier_Z618,10,15
49712,Supplier_A546,13,9
49713,Supplier_X67,15,8
49714,Supplier_Y43,11,13
49715,Supplier_J790,15,13
49716,Supplier_O220,12,15
49717,Supplier_O190,15,13
49718,Supplier_J814,9,14
49719,Supplier_W446,10,15
49720,Supplier_D129,9,13
49721,Supplier_S542,7,2
49722,Supplier_Q948,9,6
49723,Supplier_C607,14,15
49724,Supplier_O159,15,9
49725,Supplier_W977,5,15
49726,Supplier_D847,2,12
49727,Supplier_T619,8,10
49728,Supplier_S834,5,9
49729,Supplier_F947,11,2
49730,Supplier_X846,10,15
49731,Supplier_B361,15,12
49732,Supplier_R710,8,13
49733,Supplier_H128,10,15
49734,Supplier_J300,5,6
49735,Supplier_R701,3,2
49736,Supplier_L424,4,2
49737,Supplier_S606,9,14
49738,Supplier_L183,2,13
49739,Supplier_A99,10,2
49740,Supplier_V171,12,5
49741,Supplier_V127,8,15
49742,Supplier_Z345,5,4
49743,Supplier_P743,15,11
49744,Supplier_M518,1,9
49745,Supplier_R825,5,5
49746,Supplier_J865,15,8
49747,Supplier_E935,5,5
49748,Supplier_W724,6,8
49749,Supplier_F665,3,13
49750,Supplier_H299,3,5
49751,Supplier_H702,8,3
49752,Supplier_W202,15,10
49753,Supplier_L611,1,15
49754,Supplier_M26,10,9
49755,Supplier_Y761,6,6
49756,Supplier_M764,8,3
49757,Supplier_K363,6,12
49758,Supplier_Q380,6,15
49759,Supplier_Q237,2,5
49760,Supplier_A23,2,14
49761,Supplier_Y662,12,15
49762,Supplier_V700,3,13
49763,Supplier_A62,4,7
49764,Supplier_R503,10,14
49765,Supplier_Y168,13,6
49766,Supplier_W881,4,10
49767,Supplier_F536,12,3
49768,Supplier_Y464,2,2
49769,Supplier_W518,14,4
49770,Supplier_G421,2,15
49771,Supplier_L145,13,15
49772,Supplier_A584,11,8
49773,Supplier_U629,4,2
49774,Supplier_R638,9,3
49775,Supplier_G229,14,11
49776,Supplier_S219,15,5
49777,Supplier_A712,15,3
49778,Supplier_J728,6,3
49779,Supplier_O191,10,7
49780,Supplier_E245,14,8
49781,Supplier_Z973,12,4
49782,Supplier_R983,9,14
49783,Supplier_Y613,14,10
49784,Supplier_Y523,2,6
49785,Supplier_P159,14,7
49786,Supplier_Q592,13,11
49787,Supplier_X828,8,4
49788,Supplier_O561,4,4
49789,Supplier_J749,11,4
49790,Supplier_K632,14,13
49791,Supplier_W391,11,1
49792,Supplier_Q532,4,12
49793,Supplier_I464,14,4
49794,Supplier_C299,8,14
49795,Supplier_J355,2,10
49796,Supplier_F296,15,4
49797,Supplier_Z640,7,6
49798,Supplier_P350,6,4
49799,Supplier_F540,1,8
49800,Supplier_G746,8,9
49801,Supplier_S335,9,5
49802,Supplier_Q996,4,7
49803,Supplier_H312,3,4
49804,Supplier_R246,5,4
49805,Supplier_G547,3,7
49806,Supplier_B619,8,10
49807,Supplier_V923,4,1
49808,Supplier_V785,2,15
49809,Supplier_V375,12,15
49810,Supplier_R167,14,8
49811,Supplier_N584,10,15
49812,Supplier_I719,9,14
49813,Supplier_O121,9,11
49814,Supplier_D372,6,2
49815,Supplier_Q510,9,1
49816,Supplier_Q29,9,9
49817,Supplier_R357,11,3
49818,Supplier_J256,1,11
49819,Supplier_C847,9,3
49820,Supplier_E439,7,3
49821,Supplier_E823,14,12
49822,Supplier_J318,1,14
49823,Supplier_S393,5,3
49824,Supplier_L722,11,2
49825,Supplier_F740,6,5
49826,Supplier_M562,4,15
49827,Supplier_H72,14,11
49828,Supplier_N898,4,12
49829,Supplier_Z656,6,6
49830,Supplier_N915,2,6
49831,Supplier_W593,3,15
49832,Supplier_G716,13,6
49833,Supplier_W617,7,4
49834,Supplier_S995,14,1
49835,Supplier_D800,6,10
49836,Supplier_N356,13,4
49837,Supplier_P537,3,15
49838,Supplier_N712,4,12
49839,Supplier_G249,10,3
49840,Supplier_L143,15,13
49841,Supplier_B551,5,5
49842,Supplier_I502,4,9
49843,Supplier_E818,10,14
49844,Supplier_O993,6,2
49845,Supplier_B414,11,1
49846,Supplier_A570,13,8
49847,Supplier_K710,14,4
49848,Supplier_B431,6,15
49849,Supplier_L954,4,11
49850,Supplier_I247,14,3
49851,Supplier_P243,3,2
49852,Supplier_H837,11,1
49853,Supplier_Y130,14,7
49854,Supplier_H3,13,2
49855,Supplier_N780,11,15
49856,Supplier_O192,11,10
49857,Supplier_E136,6,10
49858,Supplier_W874,2,7
49859,Supplier_L966,14,4
49860,Supplier_M716,10,3
49861,Supplier_L801,6,15
49862,Supplier_B713,13,12
49863,Supplier_K806,4,5
49864,Supplier_K694,11,11
49865,Supplier_J755,1,7
49866,Supplier_Z107,11,10
49867,Supplier_C968,5,12
49868,Supplier_Z522,3,8
49869,Supplier_I824,7,4
49870,Supplier_I174,12,3
49871,Supplier_G96,5,8
49872,Supplier_K669,9,10
49873,Supplier_B599,8,13
49874,Supplier_N790,2,13
49875,Supplier_V164,13,7
49876,Supplier_Z611,12,1
49877,Supplier_W691,1,1
49878,Supplier_U528,2,12
49879,Supplier_Z472,8,11
49880,Supplier_O113,2,15
49881,Supplier_O897,12,4
49882,Supplier_Y375,15,8
49883,Supplier_P839,12,11
49884,Supplier_P52,12,4
49885,Supplier_I957,12,2
49886,Supplier_V473,2,8
49887,Supplier_K31,8,11
49888,Supplier_Y495,4,5
49889,Supplier_L580,9,6
49890,Supplier_U683,1,9
49891,Supplier_A836,3,1
49892,Supplier_W711,11,9
49893,Supplier_S499,12,1
49894,Supplier_S351,8,10
49895,Supplier_O411,1,13
49896,Supplier_Y177,10,9
49897,Supplier_P213,15,4
49898,Supplier_E572,3,4
49899,Supplier_Z576,1,2
49900,Supplier_S657,14,3
49901,Supplier_D328,13,4
49902,Supplier_D101,4,6
49903,Supplier_J832,9,15
49904,Supplier_X492,4,5
49905,Supplier_K224,14,11
49906,Supplier_Q479,2,15
49907,Supplier_T423,7,13
49908,Supplier_W582,10,4
49909,Supplier_H993,10,6
49910,Supplier_U702,5,3
49911,Supplier_I945,10,10
49912,Supplier_F380,4,8
49913,Supplier_P616,11,8
49914,Supplier_W568,5,13
49915,Supplier_G692,15,4
49916,Supplier_F187,7,8
49917,Supplier_X297,2,8
49918,Supplier_M624,6,10
49919,Supplier_O995,3,5
49920,Supplier_Y382,4,8
49921,Supplier_Z761,1,14
49922,Supplier_D43,7,6
49923,Supplier_Z11,11,14
49924,Supplier_H106,12,9
49925,Supplier_G845,3,1
49926,Supplier_L566,4,10
49927,Supplier_S833,12,11
49928,Supplier_D84,15,3
49929,Supplier_S840,1,2
49930,Supplier_H77,1,13
49931,Supplier_T449,1,9
49932,Supplier_F929,15,12
49933,Supplier_F200,11,13
49934,Supplier_N380,4,6
49935,Supplier_I784,5,6
49936,Supplier_Q740,7,12
49937,Supplier_V305,12,5
49938,Supplier_J656,12,6
49939,Supplier_F514,14,9
49940,Supplier_M514,13,13
49941,Supplier_P799,9,3
49942,Supplier_N950,13,15
49943,Supplier_Z68,3,2
49944,Supplier_Q520,15,12
49945,Supplier_D639,9,3
49946,Supplier_V641,14,1
49947,Supplier_Z569,6,14
49948,Supplier_L402,9,14
49949,Supplier_Y85,11,3
49950,Supplier_T767,2,2
49951,Supplier_D775,7,12
49952,Supplier_Z110,7,11
49953,Supplier_S254,11,9
49954,Supplier_N685,12,11
49955,Supplier_K771,7,14
49956,Supplier_E878,9,4
49957,Supplier_J975,7,1
49958,Supplier_J525,13,12
49959,Supplier_R112,4,2
49960,Supplier_R768,14,10
49961,Supplier_B756,15,7
49962,Supplier_C766,1,4
49963,Supplier_U363,8,10
49964,Supplier_B64,15,8
49965,Supplier_R897,4,10
49966,Supplier_O235,14,6
49967,Supplier_U369,9,3
49968,Supplier_S492,2,4
49969,Supplier_J970,4,9
49970,Supplier_N649,15,8
49971,Supplier_U198,3,12
49972,Supplier_J678,7,8
49973,Supplier_A45,5,7
49974,Supplier_O181,15,6
49975,Supplier_Y926,13,11
49976,Supplier_W644,12,3
